,game_id,away_score,home_score,total,total_line,result,spread_line,ewma_dynamic_window_rushing_offense_home,ewma_dynamic_window_passing_offense_home,ewma_dynamic_window_rushing_defense_home,ewma_dynamic_window_passing_defense_home,ewma_dynamic_window_rushing_offense_away,ewma_dynamic_window_passing_offense_away,ewma_dynamic_window_rushing_defense_away,ewma_dynamic_window_passing_defense_away,home_spread_hit,over_hit,home_team_win,pred_total,pred_result,pred_hometeam_winner,spread_hit,over_under_hit
2922,2013_07_CHI_WAS,41,45,86,47.5,4.0,-1.0,0.0124960094478209,0.0490898940660312,-0.0316700054187528,0.0180390512975842,0.0071194304457264,0.0205933469751496,-0.1576193866888324,0.0128662815746525,1,0,1,44.82191406252529,1.195147954810868,1,1,0
2458,2011_05_TB_SF,3,48,51,41.0,45.0,2.5,-0.1219837876348935,0.0271333033892292,-0.1919050795007094,0.0009310231269349,-0.0128869539889539,0.1287770765867821,-0.0957547943786994,0.0683718900541184,1,0,1,44.99600537616017,0.24654535386386423,1,0,1
4000,2018_01_KC_LAC,38,28,66,48.0,-10.0,3.5,-0.0619172654156146,0.2018440378026649,-0.073187027937748,-0.1647530878166402,-0.0658423823867493,0.1514468677148074,0.0437820608021797,-0.0369930676320628,0,0,0,47.95705367962522,6.633804819964276,1,0,0
684,2003_04_DAL_NYJ,17,6,23,37.0,-11.0,3.0,-0.0809628915455358,0.0854529759423347,0.0023868708105081,0.0011477573061887,-0.1852906573610336,-0.249112481754326,-0.1361196273237602,-0.0106433460999277,0,0,0,40.14117264231033,9.02076029962904,1,0,0
3779,2017_03_SEA_TEN,27,33,60,42.0,6.0,2.0,-0.0139959067773818,0.0480093128640159,-0.1055751031982221,0.0554076483667049,-0.0723888020735717,0.0038112741163932,-0.1376296479168646,-0.0271485877419694,1,0,1,43.375689973589864,2.2196487975054464,1,1,1
1770,2008_03_DET_SF,13,31,44,47.0,18.0,5.0,-0.176130203051529,-0.2354209406336211,-0.0872337880802612,-0.020887100941991,-0.1520813583028066,-0.1547628380819239,-0.0123510478451746,0.2535127403957043,1,0,1,39.66533465182988,4.177106399573233,1,0,1
2733,2012_10_DET_MIN,24,34,58,46.0,10.0,-3.0,0.0185967499149523,-0.1763458706869736,-0.0841837060016933,0.1644384857411749,-0.0500299562462578,0.2237366112559822,-0.0359484072526265,0.0509468548443719,1,0,1,46.247591533999696,-6.477000200355082,0,0,1
3996,2018_01_SF_MIN,16,24,40,46.5,8.0,6.0,-0.0886052055389957,0.0122479860022943,-0.1695361364998133,-0.0580308329958679,-0.0516405743107571,0.1451090531821864,-0.0862178546583644,0.0114121403488423,1,0,1,44.47324638984994,0.6849089763907716,1,0,1
3265,2014_17_NO_TB,23,20,43,47.0,-3.0,-6.0,-0.1877092455860371,-0.107933534828454,-0.1258334811296834,0.1085938796080766,-0.0487791142607771,0.1263194850599479,0.0073930583032846,0.1430375465729361,1,0,0,45.39490260077601,-2.861922283067257,0,1,1
3948,2017_15_TEN_SF,23,25,48,44.5,2.0,2.5,-0.0759819024670214,-0.0369202105827092,-0.1222495214748199,0.1144299270937162,-0.0553413238368567,-0.1427391260300767,-0.2184898585690693,0.001400554407439,0,0,1,39.69748069758132,1.0177664874506622,1,1,0
4266,2019_02_IND_TEN,19,17,36,43.5,-2.0,3.0,-0.015659829822239,-0.016298579743009,-0.1179952961390258,-0.0716584701158067,0.0255193783987105,0.1109438709871973,0.0885904771710877,-0.0186100508480285,0,0,0,45.720304551393674,1.4229515992181125,1,1,0
3593,2016_07_IND_TEN,34,26,60,48.5,-8.0,4.0,-0.0950640583638336,0.0268074464497917,-0.100924200012206,0.0613778717802609,-0.0387001243750117,-0.0374273647555069,-0.0035114394834945,0.1173761953802751,0,0,0,44.744456648458744,4.042606717045656,1,0,0
1612,2007_08_NO_SF,31,10,41,40.0,-21.0,-1.0,-0.1658390595509702,-0.3256551965915189,-0.0959534112087762,0.0274000248571575,-0.0293870389021764,0.0003676856622478,-0.1578356044639728,0.1324567317830161,0,0,0,39.40538733788495,-6.0797764881893865,0,1,0
4290,2019_04_NE_BUF,16,10,26,41.5,-6.0,-7.0,-0.0116690799412769,-0.0341876217463058,-0.0406073582135327,-0.1959967529524473,-0.0568611887650636,0.2095198052127967,-0.2642228616669393,-0.2893105095770911,1,0,0,41.53974746432605,-5.028161587427649,0,1,0
3385,2015_09_TEN_NO,34,28,62,50.0,-6.0,7.0,-0.0396102492926281,0.1472890504353978,-0.0657235524662076,0.1914418030729465,-0.0781190850613441,-0.2201270436668707,-0.0455209219997047,0.0055988608118882,0,0,0,43.17636355406831,7.442214302900174,1,0,0
3672,2016_13_IND_NYJ,41,10,51,48.5,-31.0,1.0,-0.0217557074616268,-0.0395653460107265,-0.208062730193543,0.0847711585798264,-0.1073670928660864,0.0146605426761295,-0.0130383640094739,0.1901617957521419,0,0,0,44.352433108314926,4.858848661627178,1,0,0
100,2000_09_MIN_TB,13,41,54,41.0,28.0,3.0,-0.2136709124398984,-0.1231390012177736,-0.1229041669022428,-0.1683290157172335,-0.0184245942084389,0.2119782293866465,-0.0501693414496899,0.063627186846622,1,0,1,44.06963659914875,-3.230884957381964,0,0,1
2860,2013_02_MIA_IND,24,20,44,43.5,-4.0,1.0,-0.0238487320201374,0.0374745448721719,0.0110662368624351,0.1593950980943307,-0.1506681677456068,-0.0103168996926823,-0.0238518641655308,0.0179033604018121,0,0,0,45.46083051613213,2.737677855187178,1,0,1
590,2002_14_CHI_MIA,9,27,36,37.0,18.0,10.5,-0.0548652506878005,-0.0413576709602975,-0.0918014088038613,-0.0652688272467693,-0.147525843474876,-0.0748886644657052,-0.1005062051483877,0.0590928023027595,1,0,1,41.14517101607585,5.557537066338128,1,0,0
3169,2014_09_IND_NYG,40,24,64,51.0,-16.0,-3.0,-0.1480283252115125,-0.0133301463585494,-0.0889403642728998,0.0797198226313906,-0.0992187888383544,0.2183621965532672,-0.0630398042478376,-0.0109210650510228,0,0,0,46.1640933223337,-3.7343865599959662,0,1,0
2985,2013_13_GB_DET,10,40,50,48.5,30.0,7.0,-0.1008300076971225,0.0517953256251354,-0.1976988987326906,0.1831779908247396,0.016357169690121,0.0868732128562425,0.0621103629269869,0.0620108339860882,1,0,1,46.88352099129015,0.2636465535977548,1,0,0
1439,2006_12_CHI_NE,13,17,30,38.0,4.0,4.5,-0.0672025170325326,0.1533739138152611,-0.1588747734315381,-0.1346163658208175,-0.0851949783872297,-0.0680072262933855,-0.1279544068286972,-0.2723085669296085,0,0,1,39.844480986025005,5.619459772726499,1,0,0
4986,2021_16_SF_TEN,17,20,37,45.5,3.0,-3.5,-0.0048626062912231,-0.0231976012352541,-0.0970880558265772,-0.0098310623644437,0.00171180428183,0.196766009267387,-0.0870730679658781,-0.0162391526067739,1,0,1,46.00448093083266,-2.548951436938076,0,1,0
2581,2011_15_PIT_SF,3,20,23,37.0,17.0,3.0,-0.1096030131605142,0.0269030090237753,-0.2307986576097638,-0.0579302800482365,-0.0518935584754494,0.183906344922019,-0.1143255955553839,-0.0697819239482999,1,0,1,43.6562949567507,-0.7682079359160241,0,0,0
1655,2007_12_HOU_CLE,17,27,44,52.0,10.0,3.0,-0.131120172131927,0.07704344100426,-0.0489970626503582,0.0890191556089149,-0.1415773572258919,0.0130248859628131,-0.0625757670918962,0.0485376433858844,1,0,1,45.04544332007215,3.2407205079472585,1,1,1
1616,2007_09_DEN_DET,7,44,51,46.5,37.0,3.0,-0.1437129580815087,-0.0574525955586282,-0.1270603843156546,0.0809769632840557,-0.1243637727955342,0.0827232730193686,0.0391290725884383,0.3437996087963809,1,0,1,47.10643301351126,3.9375537555076745,1,1,1
3771,2017_03_NO_CAR,34,13,47,46.5,-21.0,5.5,-0.106978709523647,-0.0583920390271325,-0.1593039221932457,-0.1110027984351179,-0.0055964990620991,0.1341994009735325,-0.0661783211053478,0.334339334903674,0,0,0,46.462975577875596,3.2387855175611335,1,1,0
2536,2011_12_HOU_JAX,20,13,33,37.0,-7.0,-6.0,-0.0602661160411912,-0.2111496829599242,-0.1326474720394866,0.0127087969971309,-0.025138218879071,0.3058557437096499,-0.1478592856143039,-0.1831548838670358,0,0,0,42.70883321663701,-11.51451279132317,0,1,0
2118,2009_14_SEA_HOU,7,34,41,44.5,27.0,7.0,-0.0799293620983773,0.0943471503735922,-0.0381770321719155,0.0167346495490398,-0.1805622605157116,-0.0620606904070728,-0.169267161862636,0.0964547851023599,1,0,1,43.50997754970062,6.712748184615499,1,0,1
1056,2004_17_PIT_BUF,29,24,53,33.0,-5.0,9.5,-0.1124054541467871,-0.0157341162379871,-0.2510358795498481,-0.217967369108177,-0.0576545706410895,0.1488116592144264,-0.1466016936281622,-0.074033099775823,0,0,0,41.30552932858948,1.079790121178061,1,1,1
4597,2020_07_CHI_LA,10,24,34,44.0,14.0,6.5,0.0089948889791415,0.1719403285380555,-0.0172579752498922,-0.054390566413612,-0.1370766840149268,-0.0359630040403488,-0.0675749838070059,-0.0620928152627895,1,0,1,44.64320566515168,8.08331835368176,1,1,0
2058,2009_09_CAR_NO,20,30,50,51.0,10.0,12.5,0.0112325931447827,0.2327948678449368,0.0969861904235205,-0.2467163076939053,0.0234833099190407,-0.1430884733512016,0.0280640736633237,-0.0888327323410247,0,0,1,45.196980544885726,11.273918466929702,1,1,1
4249,2019_01_WAS_PHI,27,32,59,44.0,5.0,10.5,-0.1736442595985694,0.1336386217450027,-0.0749073265310611,0.055054433208307,-0.1002467839918621,-0.1865533783316866,0.0125876739050872,-0.0005993453598855,0,0,1,42.54177084720085,7.860143091316477,1,1,0
3358,2015_07_SEA_SF,20,3,23,41.5,-17.0,-6.5,-0.0872521198093448,-0.0338292303872587,-0.0303910676325535,0.1833121989318373,-0.0350587741614238,0.0205429392196585,-0.1655315623493502,-0.0478554958002215,0,0,0,43.37392322049357,-4.187741754520335,0,0,0
2861,2013_02_DAL_KC,16,17,33,45.0,1.0,3.0,-0.061474584141873,-0.2737992308089298,-0.0849961859309884,0.0880634844282517,-0.171709930149952,0.1270895960105352,-0.1864704026533279,0.1587858259107674,0,0,1,42.10143467768334,-4.748118107972056,0,1,1
1533,2007_02_CIN_CLE,45,51,96,41.5,6.0,-7.0,-0.2571944555270219,-0.2904583453407202,-0.1079646702825015,0.0793349499454924,-0.1537774707898023,0.0950052617740865,-0.1337999524289868,0.0150168624888726,1,0,1,39.600828709849125,-7.946870602496023,0,0,0
712,2003_07_TEN_CAR,37,17,54,37.5,-20.0,0.0,-0.1479083680150149,-0.0664109520417206,-0.1392981222837914,-0.0303083276064782,-0.151159562226057,0.3584825467141311,-0.049508937057792,0.0149520950477203,0,0,0,46.69493059151298,-4.273487222926873,0,1,1
1942,2008_17_SEA_ARI,21,34,55,47.0,13.0,7.0,-0.1624519814877896,0.044517478159024,-0.1040174076789941,0.117532685529907,-0.0668233501834709,-0.0259676011443031,-0.0572791309098609,0.0904683844210786,1,0,1,44.336003112631886,2.282567512959454,1,0,0
2145,2009_16_TB_NO,20,17,37,48.5,-3.0,14.0,-0.0174261005860443,0.2994547149745698,0.0577600500015156,-0.0185964056728776,-0.1249627650583272,-0.146334404170572,-0.0624398717810307,0.0229543158838845,0,0,0,46.23431800831487,12.421986385705113,1,1,1
1752,2008_02_GB_DET,48,25,73,47.0,-23.0,-3.0,-0.1909301776849192,-0.0637599097134453,0.0170925669151625,0.2332958875605578,-0.0562916733258593,0.1533704322495356,-0.0047818358496014,-0.0348605296277428,0,0,0,46.51720337933016,-7.474482862072453,0,1,0
2836,2012_19_SEA_ATL,28,30,58,46.0,2.0,2.5,-0.159076872285245,0.2185721617074342,-0.0951570512975999,-0.0253046023467557,0.0375871565664798,0.2076153428556732,-0.0208680858346774,-0.1257347075671712,0,0,1,48.30785985282742,-0.3600633918631133,0,1,1
2202,2010_02_NO_SF,25,22,47,43.5,-3.0,-4.5,-0.1575352348475943,-0.1226406719611972,-0.1869039846621093,-0.1794723563358841,-0.0514427171937227,0.191291933495505,0.0016280947299737,-0.0171464984955602,1,0,0,42.8566726999169,-1.5046512319815695,0,1,0
2460,2011_05_GB_ATL,25,14,39,53.5,-11.0,-6.0,-0.1559970600745286,0.0534888062096205,-0.0769742201565503,0.0528002293322295,-0.0882856343939095,0.3407063395461938,-0.1449434253238661,-0.058490319166552,0,0,0,47.79849101515185,-5.95525607009481,0,0,1
654,2003_02_TEN_IND,7,33,40,44.0,26.0,2.5,-0.1377723287656122,0.0562981153265748,-0.0517789158110936,0.1562713099274499,-0.0918365373096661,0.134875193134308,-0.1299400319054854,0.038475910766538,1,0,1,46.51079018390126,-2.087336808029033,0,0,0
2759,2012_12_SEA_MIA,21,24,45,37.5,3.0,-3.0,-0.1718179148711214,-0.0742877785738804,-0.069145059872093,0.0226722933256494,-0.0680816641130936,0.1010079393986821,-0.0306441253162509,-0.1467090794708185,1,0,1,42.60786634226853,-4.309841147716375,0,0,1
2169,2009_18_GB_ARI,45,51,96,48.0,6.0,-2.5,-0.1355276194119437,0.0218258843907465,-0.0956267974955975,-0.0578148387328098,-0.0051192791388937,0.2117025069803441,-0.1573090365605808,-0.134999424767082,1,0,1,44.44276397747186,-4.696007470985911,0,0,0
3674,2016_14_CIN_CLE,23,10,33,42.0,-13.0,-4.0,-0.195791530896023,-0.1163987202745543,-0.0242868944377253,0.2621293251011087,-0.0856731328347784,0.1302186343034518,-0.0433374192414914,0.0132347602561525,0,0,0,45.23632400841228,-7.631202779439567,0,1,0
3705,2016_16_WAS_CHI,41,21,62,49.0,-20.0,-3.0,-0.0709114817235716,0.0468574211750535,0.002966400039864,0.0682373434776958,-0.0734506834131777,0.1958196094261322,-0.0619480708388399,0.1655217439597351,0,0,0,49.39484773243007,0.0712017101183322,0,0,1
230,2001_02_PHI_SEA,27,3,30,37.0,-24.0,-2.5,-0.0495962577217052,-0.0639577400718802,0.0065288024959201,0.1582253833585663,-0.0968259609386935,-0.0968990539432251,-0.1476079361722022,-0.1054554467911395,0,0,0,40.90613050001226,-1.6593253780893362,0,0,0
829,2003_16_TEN_HOU,27,24,51,39.0,-3.0,-5.5,-0.0984041755365123,-0.188320819879794,-0.0515906309510254,0.1039242979796085,-0.1300987800197571,0.2407269971264039,-0.1085113342206704,-0.0479068795838817,1,0,0,44.07498799852719,-8.380061851161372,0,0,1
3474,2015_16_CHI_TB,26,21,47,44.0,-5.0,3.0,-0.0470771534301059,0.1039919945300423,-0.1461490748637657,0.1891928414289242,-0.045604951214119,-0.0254149821845624,-0.0327417057777767,0.1601047045691539,0,0,0,46.426191039616796,4.904206852046354,1,0,1
3626,2016_10_CHI_TB,10,36,46,45.0,26.0,-2.5,-0.1793691946570365,0.1371671879459153,-0.0188615585686234,0.1585805723829419,-0.0706677021885909,0.0300411612987767,-0.0965465932428682,0.1096373061981632,1,0,1,47.122192982651285,1.723877801091219,1,1,1
2229,2010_05_CHI_CAR,23,6,29,33.0,-17.0,2.5,-0.1561553471126241,-0.0376029906869821,-0.0959210796280776,-0.084944409110846,-0.1679653373622622,-0.1383274779682025,-0.1512526020704984,0.0143883523419008,0,0,0,38.82877318373136,5.2858601355670265,1,0,0
3973,2017_17_CIN_BAL,31,27,58,40.0,-4.0,8.0,-0.0514815702119386,-0.0007473800307738,-0.1069717857994497,-0.1183390874935116,-0.1238041377125802,-0.0752213970445678,0.0195147568496326,-0.0106543704029221,0,0,0,41.68819039540253,7.274017319491165,1,1,1
3076,2014_02_ATL_CIN,10,24,34,48.5,14.0,5.5,-0.1015463294905529,0.0838278908729337,-0.0092738722069018,-0.0908325507128697,-0.0496929878450347,0.0626130799021074,0.0388191565728901,0.1094902611953905,1,0,1,47.25768822737808,5.272704052412603,1,0,1
4930,2021_12_PIT_CIN,10,41,51,43.5,31.0,3.5,-0.0861143829554411,0.0571876802749293,-0.0295126104037294,0.0280488553817002,-0.081267106205236,-0.0068108910498332,0.0047585337129443,0.0379739202250854,1,0,1,45.26070501748425,3.9537055011136477,1,1,1
2054,2009_09_HOU_IND,17,20,37,50.5,3.0,7.5,-0.0889799087477456,0.3632906750560838,-0.0662194935687647,-0.2356081340909396,-0.1504354551997268,0.1835859342503422,-0.0837634525042922,-0.0871781113937728,0,0,1,48.28643686352553,9.659694595092164,1,0,1
3366,2015_07_TB_WAS,30,31,61,42.0,1.0,3.0,-0.2076930485228277,-0.0622541059142813,-0.0738816958247792,0.1271758711602351,-0.1540969846304145,-0.0069352848084478,-0.1456257717397118,0.1433384761037328,0,0,1,42.78355464088481,-0.04058003606369942,1,1,1
1515,2006_19_SEA_CHI,24,27,51,37.5,3.0,3.5,-0.0402707187983861,-0.1606716977508072,-0.1241175406422533,-0.1383705707275052,-0.0808402387321566,-0.0315372392941794,-0.0907271448884126,-0.0239292427032085,0,0,1,39.32472045439653,1.6114127923382715,1,1,1
4039,2018_04_DET_DAL,24,26,50,44.0,2.0,2.5,0.0652303484897834,-0.1540259002341684,-0.1006567822438847,0.0096271054594093,-0.1586304796606519,0.0525677032863487,-0.0553524289869926,-0.0405573587791637,0,0,1,41.75237145088082,0.5050369325847299,0,1,0
725,2003_08_TEN_JAX,30,17,47,43.5,-13.0,-4.5,-0.144461558817553,0.0187029908071864,-0.0668227187940897,0.1154152071342656,-0.1492086985862539,0.3414842310708229,-0.1565762669294091,-0.0160588923340555,0,0,0,47.804992203221964,-6.151413075942234,0,1,1
2477,2011_07_CHI_TB,24,18,42,44.0,-6.0,-1.5,-0.0384024524847449,0.061697156410946,-0.0974469573774764,0.1708806993206425,-0.0933073302203998,-0.0470289981207865,-0.0347641542042241,0.0360146217872155,0,0,0,44.58492054542104,3.62348899558316,1,0,0
4624,2020_09_NO_TB,38,3,41,51.0,-35.0,3.0,-0.1119227699103889,0.17383685934449,-0.1343948632193204,-0.0911501255620151,-0.0356550542604735,0.2053036151551858,-0.1235340486859022,0.1249058248163778,0,0,0,48.33021715695416,3.7364827273376564,1,0,1
2147,2009_16_BAL_PIT,20,23,43,43.0,3.0,3.0,-0.0810679179320427,0.0948432811394948,-0.0477818529488961,-0.0609289631511538,-0.0378465976987387,0.0329248482616816,-0.1235989129294297,-0.2076657248822126,99,99,1,42.7662621958658,0.49488511388930556,1,0,0
1698,2007_15_ATL_TB,3,37,40,37.5,34.0,13.0,-0.112841122539156,-0.0262553299948568,-0.1679859566013828,-0.0086315147247375,-0.1432531243639848,-0.1877366398117614,-0.06240225515784,0.0519996257593469,1,0,1,39.25013439205603,7.340296527595282,1,0,1
3319,2015_03_CHI_SEA,0,26,26,43.5,26.0,16.5,0.0174315099190021,0.0413501376511409,-0.2129209826662239,-0.0251345262550404,-0.0213218052723073,-0.1322571874673178,0.020936679695262,0.2886701824595902,1,0,1,44.31913221618533,11.523931187587774,1,0,0
4586,2020_07_CLE_CIN,37,34,71,50.0,-3.0,-4.5,-0.0953433145945505,-0.022735067432352,0.0051445748508198,0.1220527871563805,-0.0585927560566816,0.0108537104646739,0.0608672192832633,0.0610698884172704,1,0,0,45.98367592284471,0.6735660304631632,1,1,0
2893,2013_05_NO_CHI,26,18,44,50.5,-8.0,1.0,-0.0066511970514882,-0.0389972912689466,-0.2025004905964067,-0.0726921725174257,-0.1593720210852242,0.2602584558796594,0.0406126361567983,-0.1128935923603528,0,0,0,44.83230704013127,0.2731261798001947,0,1,1
4474,2019_17_ATL_TB,28,22,50,48.0,-6.0,1.0,-0.173974831782966,0.1115817010677485,-0.1322121112857821,-0.0463829622236606,-0.0925652038653998,0.0988044623432328,-0.0446089261445692,0.1133514697701509,0,0,0,46.163147115992224,4.606433499038504,1,0,0
3804,2017_05_TEN_MIA,10,16,26,41.5,6.0,-0.0,-0.2162845438547015,-0.0005712239629416,-0.078555372919436,0.2130329477225603,-0.007567056618742,-0.1518845876473324,-0.1012381902687501,0.1580158807086142,1,0,1,42.90481142310294,0.9609044636890345,1,1,0
2700,2012_07_ARI_MIN,14,21,35,38.5,7.0,7.0,-0.0272483727876594,0.0254960787037114,-0.16886295104194,0.1238204543869944,-0.1419951483384953,-0.1609181601100859,-0.0955834168118657,-0.1522253727589547,99,0,1,39.17731979785231,4.2008121375919,1,0,0
4103,2018_08_PHI_JAX,24,18,42,44.5,-6.0,-4.0,-0.1044142052673871,-0.1117571838429041,-0.1114593371390273,0.006410646579247,-0.0437800147026465,0.1302750969341086,0.0212380954162443,0.0078417702558274,0,0,0,44.27381082257177,-2.350275659102745,0,0,1
2278,2010_09_ARI_MIN,24,27,51,42.5,3.0,7.0,-0.1095665692137788,-0.0110273169148581,-0.0440061392873799,0.0479036799944571,-0.071225210358316,-0.2562959007298682,-0.1272243376193356,0.1158510110154164,0,0,1,40.24646672648499,6.229943935001719,1,1,0
2998,2013_14_HOU_JAX,20,27,47,43.5,7.0,-3.0,-0.1341680293402403,-0.1496520672578778,-0.0869508216801064,0.1629081086062541,-0.0574193962823111,-0.0731932967984998,-0.094318103502333,0.127564128335701,1,0,1,41.71719375779827,-1.521004901838869,0,1,0
2243,2010_06_DET_NYG,20,28,48,45.5,8.0,10.0,-0.1587887288837015,0.0102891470232475,-0.1735725180169173,-0.0118522932119249,-0.1396228336637145,-0.0711570163073091,-0.0546316921462005,-0.0114447463319681,0,0,1,40.7323349724567,4.750015311630113,1,1,0
2641,2012_02_TB_NYG,34,41,75,43.5,7.0,9.0,-0.1168384320058044,0.2092291539208828,-0.0619217916578656,0.1160154842863589,-0.1715168610450916,-0.1514020055953669,-0.036656343410919,0.22696757123081,0,0,1,46.00021866957507,11.97355514196961,1,0,1
1324,2006_03_NYJ_BUF,28,20,48,33.0,-8.0,6.0,-0.1299067144258872,-0.043674641518812,0.031140876439452,0.0009956336018882,-0.1729747446863799,0.0068638992944391,0.0329653618787482,-0.0242726214898803,0,0,0,43.64782249636474,1.964690062815536,1,1,1
912,2004_05_BUF_NYJ,14,16,30,37.0,2.0,6.5,-0.0043032757777025,0.0370442329326055,-0.075566772211372,-0.0369015712968169,-0.1529097235195045,-0.1446794920152244,-0.1543872158688878,0.0712472625529463,0,0,1,41.245561662270276,8.30718514109917,1,0,0
149,2000_13_MIA_IND,17,14,31,44.5,-3.0,5.5,-0.0121065068593709,0.2539004453959378,-0.0108196978231062,0.059353804489803,-0.1319611576638041,-0.0396216957784815,-0.0715506970786087,-0.1369214669559416,0,0,0,45.47936786764966,6.983438066493807,1,0,0
3525,2016_02_NO_NYG,13,16,29,54.0,3.0,3.5,-0.0816108160858777,0.0590539520880004,-0.0399644991146,0.1317729014738242,-0.1003167980008919,0.2702855453885144,-0.0510479713278652,0.3365551661167587,0,0,1,52.04369239514695,0.8843299729999572,1,1,1
2943,2013_09_MIN_DAL,23,27,50,51.0,4.0,10.0,-0.0752855697631201,0.1171563220508453,-0.0376097217180462,0.0094240062773944,0.0164632713677926,-0.0858547837690854,-0.0529469775152267,0.261107823016752,0,0,1,46.75430025278185,7.751016749720579,1,1,1
1520,2007_01_DEN_BUF,15,14,29,38.0,-1.0,-3.0,-0.1934849267334278,0.0175442026969206,0.00180098177424,-0.0609280802256547,-0.0944829148080249,-0.1014894404491507,-0.011865485535244,-0.082896493575866,1,0,0,41.49542928561687,3.2598332489135675,1,1,0
743,2003_09_GB_MIN,30,27,57,49.0,-3.0,5.5,0.0434703080180771,0.2165705145793172,-0.0665532556011182,-0.0011894167284692,-0.0370922828145643,0.1051791660879074,0.0024211523963245,0.0594094546989148,0,0,0,49.38740752199166,6.952348278563477,1,0,1
4319,2019_06_NO_JAX,13,6,19,42.5,-7.0,2.5,-0.059410056748456,-0.0771125723240028,-0.022014745735137,0.0312433879508812,-0.1081980599893353,0.1159253490814155,-0.1294700948031482,0.0737271934049922,0,0,0,44.73239701995417,-1.4769112126213275,0,1,0
3689,2016_15_PHI_BAL,26,27,53,41.0,1.0,5.0,-0.104120036295078,-0.0085215625422249,-0.2231185349190015,0.0481584202342525,-0.0861720340759827,0.0053080169035445,-0.048623571263899,0.1277452562991703,0,0,1,43.245090195304456,3.9480027271649245,1,1,1
12,2000_01_TEN_BUF,13,16,29,40.0,3.0,1.0,-0.0794656215214623,0.0888414024215202,-0.15230426343064,-0.2635163576989354,0.0176087299603551,-0.072478647337172,-0.254595124722739,0.0175300116418283,1,0,1,40.47643788872804,6.586256398101758,1,1,0
93,2000_08_MIA_NYJ,37,40,77,35.0,3.0,3.0,-0.14894025643033,-0.0788438801668196,-0.1123317795977752,-0.1101602759662227,-0.2067935408264506,-0.0062831758047972,-0.1511100366135622,-0.1058312476760542,99,0,1,38.773367669905774,1.6432462506657926,1,0,1
4040,2018_04_BUF_GB,0,22,22,44.0,22.0,8.5,0.0229715417908351,-0.1252800167271348,-0.1026544079308644,0.1847451577628918,-0.1108481410031407,-0.1343412887756949,-0.1262947297249338,0.0208081692032337,1,0,1,40.207834832312045,0.9759087223057725,1,0,1
1673,2007_13_TB_NO,27,23,50,41.0,-4.0,5.5,-0.1059401657955595,0.1316667672507142,-0.2491048544157134,0.0869567661290712,-0.0990375601423406,-0.0372265514308599,-0.1483138554488657,-0.0578821147184658,0,0,0,41.8376570678966,4.3472970023028115,1,1,1
1624,2007_09_DAL_PHI,38,17,55,46.0,-21.0,-3.0,-0.001799706685937,0.1201890875960816,-0.1019218353513197,-0.0800234045889769,-0.0249921806442433,0.1351931039444526,-0.1034918322139995,-0.0764679013978437,0,0,0,45.747061153432526,2.288005326662103,1,0,0
3756,2017_02_BUF_CAR,3,9,12,43.0,6.0,6.5,-0.079855329592394,-0.0657531503314076,-0.1212670283424694,-0.0891273616587949,0.0259248355828095,0.0420326729577218,0.0094043011053959,0.0044339872023507,0,0,1,43.29274979877358,0.701486589023725,1,1,0
4347,2019_08_DEN_IND,13,15,28,41.0,2.0,6.0,-0.082843441782398,0.1164822965720346,-0.0099928746231265,0.0797794230656871,-0.0672582791520554,-0.1483866811712693,-0.1374746790875289,-0.0249928413886919,0,0,1,42.732748935419714,4.650495662803363,1,1,0
4369,2019_10_DET_CHI,13,20,33,38.0,7.0,6.0,-0.3018016494980194,-0.0228744636498394,-0.1412200843484873,-0.0075300433064831,-0.1900473102524894,0.1838746393446593,-0.0075445692638025,0.151167649157293,1,0,1,45.49927021583399,0.613964697298067,1,0,0
3636,2016_11_BAL_DAL,17,27,44,44.5,10.0,7.0,0.0682770043095443,0.2724605351787065,-0.1437461659819296,0.0868507359837562,-0.1866632842268323,-0.0781198814545868,-0.259070105930177,-0.0462642589231875,1,0,1,43.48163728498689,9.790682208123071,1,1,1
4857,2021_07_CIN_BAL,41,17,58,45.5,-24.0,6.5,-0.0003749430584769,0.1488007842633723,-0.0956467089179519,-0.0198769670356734,-0.0951021287240226,0.1086090051920233,-0.070261313555008,0.0613390806772617,0,0,0,47.23068829938898,5.677157729486211,1,1,1
3271,2014_17_CIN_PIT,17,27,44,48.0,10.0,3.0,-0.1145102907637754,0.2482278086122144,-0.1050750729425713,0.1231931576060971,-0.0529172713363449,-0.0195022418362771,-0.0300304454583815,-0.0757781953909712,1,0,1,46.01615285113303,5.013181033704253,1,1,1
4843,2021_06_MIA_JAX,20,23,43,47.5,3.0,-2.5,0.0261469027778076,-0.1321413812275229,0.0577402457384262,0.3018204588278695,-0.1013054693765609,-0.0546159831217917,-0.0631420546376463,0.1984996535570453,1,0,1,45.48707670135535,-0.8564509506371825,0,1,1
1863,2008_11_MIN_TB,13,19,32,39.5,6.0,4.5,-0.1765884526397831,0.0743684341384838,-0.1416971981632982,-0.0810146342895068,-0.0913751635955165,-0.1271388440820325,-0.2131103556448887,-0.0629650810238121,1,0,1,39.14466277988731,4.744634485822806,1,1,1
830,2003_16_NO_JAX,19,20,39,42.0,1.0,3.0,-0.0490653829768397,-0.0539974860154623,-0.1603979772709988,0.0081301245312882,-0.0528779352559642,-0.0008829010311824,-0.0653158544502808,-0.0248604331062107,0,0,1,41.81117214395358,1.220101186019472,1,1,1
