,season,week,away_team,home_team,game_id,side,line
2631,2018,3,CIN,CAR,2018092302,CIN,3.0
2632,2018,3,NYG,HOU,2018092303,HOU,-6.5
2633,2018,3,NYG,HOU,2018092303,NYG,6.5
2634,2018,3,TEN,JAX,2018092304,JAX,-9.5
2635,2018,3,TEN,JAX,2018092304,TEN,9.5
2636,2018,3,SF,KC,2018092305,KC,-6.5
2637,2018,3,SF,KC,2018092305,SF,6.5
2638,2018,3,OAK,MIA,2018092306,MIA,-3.0
2639,2018,3,OAK,MIA,2018092306,OAK,3.0
2640,2018,3,BUF,MIN,2018092307,BUF,16.5
2641,2018,3,BUF,MIN,2018092307,MIN,-16.5
2642,2018,3,IND,PHI,2018092308,IND,6.5
2643,2018,3,IND,PHI,2018092308,PHI,-6.5
2644,2018,3,GB,WAS,2018092309,GB,-2.5
2645,2018,3,GB,WAS,2018092309,WAS,2.5
2646,2018,3,LAC,LA,2018092310,LA,-7.0
2647,2018,3,LAC,LA,2018092310,LAC,7.0
2648,2018,3,CHI,ARI,2018092311,ARI,6.0
2649,2018,3,CHI,ARI,2018092311,CHI,-6.0
2650,2018,3,DAL,SEA,2018092312,DAL,2.0
2651,2018,3,DAL,SEA,2018092312,SEA,-2.0
2652,2018,3,NE,DET,2018092313,DET,7.0
2653,2018,3,NE,DET,2018092313,NE,-7.0
2654,2018,3,PIT,TB,2018092400,PIT,-1.0
2655,2018,3,PIT,TB,2018092400,TB,1.0
2656,2018,4,MIN,LA,2018092700,LA,-7.0
2657,2018,4,MIN,LA,2018092700,MIN,7.0
2658,2018,4,CIN,ATL,2018093000,ATL,-5.0
2659,2018,4,CIN,ATL,2018093000,CIN,5.0
2660,2018,4,TB,CHI,2018093001,CHI,-3.0
2661,2018,4,TB,CHI,2018093001,TB,3.0
2662,2018,4,DET,DAL,2018093002,DAL,-3.0
2663,2018,4,DET,DAL,2018093002,DET,3.0
2664,2018,4,BUF,GB,2018093003,BUF,9.5
2665,2018,4,BUF,GB,2018093003,GB,-9.5
2666,2018,4,HOU,IND,2018093004,HOU,1.0
2667,2018,4,HOU,IND,2018093004,IND,-1.0
2668,2018,4,NYJ,JAX,2018093005,JAX,-7.5
2669,2018,4,NYJ,JAX,2018093005,NYJ,7.5
2670,2018,4,MIA,NE,2018093006,MIA,6.5
2671,2018,4,MIA,NE,2018093006,NE,-6.5
2672,2018,4,PHI,TEN,2018093007,PHI,-4.0
2673,2018,4,PHI,TEN,2018093007,TEN,4.0
2674,2018,4,SEA,ARI,2018093008,ARI,3.0
2675,2018,4,SEA,ARI,2018093008,SEA,-3.0
2676,2018,4,CLE,OAK,2018093009,CLE,2.5
2677,2018,4,CLE,OAK,2018093009,OAK,-2.5
2678,2018,4,SF,LAC,2018093010,LAC,-10.0
2679,2018,4,SF,LAC,2018093010,SF,10.0
2680,2018,4,NO,NYG,2018093011,NO,-3.5
2681,2018,4,NO,NYG,2018093011,NYG,3.5
2682,2018,4,BAL,PIT,2018093012,BAL,3.0
2683,2018,4,BAL,PIT,2018093012,PIT,-3.0
2684,2018,4,KC,DEN,2018100100,DEN,5.0
2685,2018,4,KC,DEN,2018100100,KC,-5.0
2686,2018,5,IND,NE,2018100400,IND,10.5
2687,2018,5,IND,NE,2018100400,NE,-10.5
2688,2018,5,TEN,BUF,2018100700,BUF,3.5
2689,2018,5,TEN,BUF,2018100700,TEN,-3.5
2690,2018,5,NYG,CAR,2018100701,CAR,-7.0
2691,2018,5,NYG,CAR,2018100701,NYG,7.0
2692,2018,5,MIA,CIN,2018100702,CIN,-6.5
2693,2018,5,MIA,CIN,2018100702,MIA,6.5
2694,2018,5,BAL,CLE,2018100703,BAL,-3.0
2695,2018,5,BAL,CLE,2018100703,CLE,3.0
2696,2018,5,GB,DET,2018100704,DET,1.0
2697,2018,5,GB,DET,2018100704,GB,-1.0
2698,2018,5,JAX,KC,2018100705,JAX,3.0
2699,2018,5,JAX,KC,2018100705,KC,-3.0
2700,2018,5,DEN,NYJ,2018100706,DEN,1.0
2701,2018,5,DEN,NYJ,2018100706,NYJ,-1.0
2702,2018,5,ATL,PIT,2018100707,ATL,3.0
2703,2018,5,ATL,PIT,2018100707,PIT,-3.0
2704,2018,5,OAK,LAC,2018100708,LAC,-4.5
2705,2018,5,OAK,LAC,2018100708,OAK,4.5
2706,2018,5,MIN,PHI,2018100709,MIN,3.0
2707,2018,5,MIN,PHI,2018100709,PHI,-3.0
2708,2018,5,ARI,SF,2018100710,ARI,4.0
2709,2018,5,ARI,SF,2018100710,SF,-4.0
2710,2018,5,LA,SEA,2018100711,LA,-7.0
2711,2018,5,LA,SEA,2018100711,SEA,7.0
2712,2018,5,DAL,HOU,2018100712,DAL,3.0
2713,2018,5,DAL,HOU,2018100712,HOU,-3.0
2714,2018,5,WAS,NO,2018100800,NO,-6.5
2715,2018,5,WAS,NO,2018100800,WAS,6.5
2716,2018,6,PHI,NYG,2018101100,NYG,3.0
2717,2018,6,PHI,NYG,2018101100,PHI,-3.0
2718,2018,6,TB,ATL,2018101400,ATL,-3.5
2719,2018,6,TB,ATL,2018101400,TB,3.5
2720,2018,6,PIT,CIN,2018101401,CIN,-2.5
2721,2018,6,PIT,CIN,2018101401,PIT,2.5
2722,2018,6,LAC,CLE,2018101402,CLE,1.0
2723,2018,6,LAC,CLE,2018101402,LAC,-1.0
2724,2018,6,BUF,HOU,2018101403,BUF,9.5
2725,2018,6,BUF,HOU,2018101403,HOU,-9.5
2726,2018,6,CHI,MIA,2018101404,CHI,-3.0
2727,2018,6,CHI,MIA,2018101404,MIA,3.0
2728,2018,6,ARI,MIN,2018101405,ARI,10.0
2729,2018,6,ARI,MIN,2018101405,MIN,-10.0
2730,2018,6,IND,NYJ,2018101406,IND,2.5
2731,2018,6,IND,NYJ,2018101406,NYJ,-2.5
2732,2018,6,SEA,OAK,2018101407,OAK,3.0
2733,2018,6,SEA,OAK,2018101407,SEA,-3.0
2734,2018,6,CAR,WAS,2018101408,CAR,1.0
2735,2018,6,CAR,WAS,2018101408,WAS,-1.0
2736,2018,6,LA,DEN,2018101409,DEN,6.5
2737,2018,6,LA,DEN,2018101409,LA,-6.5
2738,2018,6,JAX,DAL,2018101410,DAL,3.0
2739,2018,6,JAX,DAL,2018101410,JAX,-3.0
2740,2018,6,BAL,TEN,2018101411,BAL,-2.5
2741,2018,6,BAL,TEN,2018101411,TEN,2.5
2742,2018,6,KC,NE,2018101412,KC,3.5
2743,2018,6,KC,NE,2018101412,NE,-3.5
2744,2018,6,SF,GB,2018101500,GB,-9.5
2745,2018,6,SF,GB,2018101500,SF,9.5
2746,2018,7,DEN,ARI,2018101800,ARI,1.5
2747,2018,7,DEN,ARI,2018101800,DEN,-1.5
2748,2018,7,TEN,LAC,2018102100,LAC,-6.5
2749,2018,7,TEN,LAC,2018102100,TEN,6.5
2750,2018,7,NO,BAL,2018102101,BAL,-2.5
2751,2018,7,NO,BAL,2018102101,NO,2.5
2752,2018,7,NE,CHI,2018102102,CHI,3.0
2753,2018,7,NE,CHI,2018102102,NE,-3.0
2754,2018,7,BUF,IND,2018102103,BUF,7.5
2755,2018,7,BUF,IND,2018102103,IND,-7.5
2756,2018,7,HOU,JAX,2018102104,HOU,5.0
2757,2018,7,HOU,JAX,2018102104,JAX,-5.0
2758,2018,7,CIN,KC,2018102105,CIN,6.0
2759,2018,7,CIN,KC,2018102105,KC,-6.0
2760,2018,7,DET,MIA,2018102106,DET,-2.5
2761,2018,7,DET,MIA,2018102106,MIA,2.5
2762,2018,7,MIN,NYJ,2018102107,MIN,-3.0
2763,2018,7,MIN,NYJ,2018102107,NYJ,3.0
2764,2018,7,CAR,PHI,2018102108,CAR,4.5
2765,2018,7,CAR,PHI,2018102108,PHI,-4.5
2766,2018,7,CLE,TB,2018102109,CLE,3.0
2767,2018,7,CLE,TB,2018102109,TB,-3.0
2768,2018,7,DAL,WAS,2018102110,DAL,2.0
2769,2018,7,DAL,WAS,2018102110,WAS,-2.0
2770,2018,7,LA,SF,2018102111,LA,-9.5
2771,2018,7,LA,SF,2018102111,SF,9.5
2772,2018,7,NYG,ATL,2018102200,ATL,-5.5
2773,2018,7,NYG,ATL,2018102200,NYG,5.5
2774,2018,8,MIA,HOU,2018102500,HOU,-7.5
2775,2018,8,MIA,HOU,2018102500,MIA,7.5
2776,2018,8,PHI,JAX,2018102800,JAX,3.0
2777,2018,8,PHI,JAX,2018102800,PHI,-3.0
2778,2018,8,BAL,CAR,2018102801,BAL,-2.0
2779,2018,8,BAL,CAR,2018102801,CAR,2.0
2780,2018,8,NYJ,CHI,2018102802,CHI,-7.0
2781,2018,8,NYJ,CHI,2018102802,NYJ,7.0
2782,2018,8,TB,CIN,2018102803,CIN,-4.5
2783,2018,8,TB,CIN,2018102803,TB,4.5
2784,2018,8,SEA,DET,2018102804,DET,-3.0
2785,2018,8,SEA,DET,2018102804,SEA,3.0
2786,2018,8,DEN,KC,2018102805,DEN,10.0
2787,2018,8,DEN,KC,2018102805,KC,-10.0
2788,2018,8,WAS,NYG,2018102806,NYG,0.0
2789,2018,8,WAS,NYG,2018102806,WAS,0.0
2790,2018,8,CLE,PIT,2018102807,CLE,8.0
2791,2018,8,CLE,PIT,2018102807,PIT,-8.0
2792,2018,8,IND,OAK,2018102808,IND,-3.0
2793,2018,8,IND,OAK,2018102808,OAK,3.0
2794,2018,8,SF,ARI,2018102809,ARI,1.0
2795,2018,8,SF,ARI,2018102809,SF,-1.0
2796,2018,8,GB,LA,2018102810,GB,9.5
2797,2018,8,GB,LA,2018102810,LA,-9.5
2798,2018,8,NO,MIN,2018102811,MIN,0.0
2799,2018,8,NO,MIN,2018102811,NO,0.0
2800,2018,8,NE,BUF,2018102900,BUF,13.5
2801,2018,8,NE,BUF,2018102900,NE,-13.5
2802,2018,9,OAK,SF,2018110100,OAK,2.5
2803,2018,9,OAK,SF,2018110100,SF,-2.5
2804,2018,9,PIT,BAL,2018110400,BAL,-3.0
2805,2018,9,PIT,BAL,2018110400,PIT,3.0
2806,2018,9,CHI,BUF,2018110401,BUF,10.0
2807,2018,9,CHI,BUF,2018110401,CHI,-10.0
2808,2018,9,TB,CAR,2018110402,CAR,-6.0
2809,2018,9,TB,CAR,2018110402,TB,6.0
2810,2018,9,KC,CLE,2018110403,CLE,8.0
2811,2018,9,KC,CLE,2018110403,KC,-8.0
2812,2018,9,NYJ,MIA,2018110404,MIA,-3.0
2813,2018,9,NYJ,MIA,2018110404,NYJ,3.0
2814,2018,9,DET,MIN,2018110405,DET,4.5
2815,2018,9,DET,MIN,2018110405,MIN,-4.5
2816,2018,9,ATL,WAS,2018110406,ATL,1.5
2817,2018,9,ATL,WAS,2018110406,WAS,-1.5
2818,2018,9,HOU,DEN,2018110407,DEN,-1.0
2819,2018,9,HOU,DEN,2018110407,HOU,1.0
2820,2018,9,LAC,SEA,2018110408,LAC,2.0
2821,2018,9,LAC,SEA,2018110408,SEA,-2.0
2822,2018,9,LA,NO,2018110409,LA,1.5
2823,2018,9,LA,NO,2018110409,NO,-1.5
2824,2018,9,GB,NE,2018110410,GB,6.0
2825,2018,9,GB,NE,2018110410,NE,-6.0
2826,2018,9,TEN,DAL,2018110500,DAL,-6.5
2827,2018,9,TEN,DAL,2018110500,TEN,6.5
2828,2018,10,CAR,PIT,2018110800,CAR,4.0
2829,2018,10,CAR,PIT,2018110800,PIT,-4.0
2830,2018,10,DET,CHI,2018111100,CHI,-6.5
2831,2018,10,DET,CHI,2018111100,DET,6.5
2832,2018,10,NO,CIN,2018111101,CIN,5.5
2833,2018,10,NO,CIN,2018111101,NO,-5.5
2834,2018,10,ATL,CLE,2018111102,ATL,-4.0
2835,2018,10,ATL,CLE,2018111102,CLE,4.0
2836,2018,10,MIA,GB,2018111103,GB,-9.5
2837,2018,10,MIA,GB,2018111103,MIA,9.5
2838,2018,10,JAX,IND,2018111104,IND,-3.0
2839,2018,10,JAX,IND,2018111104,JAX,3.0
2840,2018,10,ARI,KC,2018111105,ARI,16.5
2841,2018,10,ARI,KC,2018111105,KC,-16.5
2842,2018,10,BUF,NYJ,2018111106,BUF,6.5
2843,2018,10,BUF,NYJ,2018111106,NYJ,-6.5
2844,2018,10,WAS,TB,2018111107,TB,-3.0
2845,2018,10,WAS,TB,2018111107,WAS,3.0
2846,2018,10,NE,TEN,2018111108,NE,-6.5
2847,2018,10,NE,TEN,2018111108,TEN,6.5
2848,2018,10,LAC,OAK,2018111109,LAC,-9.5
2849,2018,10,LAC,OAK,2018111109,OAK,9.5
2850,2018,10,SEA,LA,2018111110,LA,-9.5
2851,2018,10,SEA,LA,2018111110,SEA,9.5
2852,2018,10,DAL,PHI,2018111111,DAL,6.5
2853,2018,10,DAL,PHI,2018111111,PHI,-6.5
2854,2018,10,NYG,SF,2018111200,NYG,3.0
2855,2018,10,NYG,SF,2018111200,SF,-3.0
2856,2018,11,GB,SEA,2018111500,GB,2.5
2857,2018,11,GB,SEA,2018111500,SEA,-2.5
2858,2018,11,DAL,ATL,2018111800,ATL,-3.5
2859,2018,11,DAL,ATL,2018111800,DAL,3.5
2860,2018,11,CIN,BAL,2018111801,BAL,-6.5
2861,2018,11,CIN,BAL,2018111801,CIN,6.5
2862,2018,11,MIN,CHI,2018111802,CHI,-2.5
2863,2018,11,MIN,CHI,2018111802,MIN,2.5
2864,2018,11,CAR,DET,2018111803,CAR,-4.0
2865,2018,11,CAR,DET,2018111803,DET,4.0
2866,2018,11,TEN,IND,2018111804,IND,-2.0
2867,2018,11,TEN,IND,2018111804,TEN,2.0
2868,2018,11,TB,NYG,2018111805,NYG,-1.5
2869,2018,11,TB,NYG,2018111805,TB,1.5
2870,2018,11,HOU,WAS,2018111806,HOU,-3.0
2871,2018,11,HOU,WAS,2018111806,WAS,3.0
2872,2018,11,OAK,ARI,2018111807,ARI,-5.5
2873,2018,11,OAK,ARI,2018111807,OAK,5.5
2874,2018,11,DEN,LAC,2018111808,DEN,7.0
2875,2018,11,DEN,LAC,2018111808,LAC,-7.0
2876,2018,11,PHI,NO,2018111809,NO,-8.5
2877,2018,11,PHI,NO,2018111809,PHI,8.5
2878,2018,11,PIT,JAX,2018111810,JAX,5.5
2879,2018,11,PIT,JAX,2018111810,PIT,-5.5
2880,2018,11,KC,LA,2018111900,KC,3.5
2881,2018,11,KC,LA,2018111900,LA,-3.5
2882,2018,12,CHI,DET,2018112200,CHI,-3.0
2883,2018,12,CHI,DET,2018112200,DET,3.0
2884,2018,12,WAS,DAL,2018112201,DAL,-7.0
2885,2018,12,WAS,DAL,2018112201,WAS,7.0
2886,2018,12,ATL,NO,2018112202,ATL,13.0
2887,2018,12,ATL,NO,2018112202,NO,-13.0
2888,2018,12,OAK,BAL,2018112500,BAL,-10.5
2889,2018,12,OAK,BAL,2018112500,OAK,10.5
2890,2018,12,JAX,BUF,2018112501,BUF,3.0
2891,2018,12,JAX,BUF,2018112501,JAX,-3.0
2892,2018,12,SEA,CAR,2018112502,CAR,-3.5
2893,2018,12,SEA,CAR,2018112502,SEA,3.5
2894,2018,12,CLE,CIN,2018112503,CIN,-3.0
2895,2018,12,CLE,CIN,2018112503,CLE,3.0
2896,2018,12,MIA,IND,2018112504,IND,-7.5
2897,2018,12,MIA,IND,2018112504,MIA,7.5
2898,2018,12,NE,NYJ,2018112505,NE,-9.5
2899,2018,12,NE,NYJ,2018112505,NYJ,9.5
2900,2018,12,NYG,PHI,2018112506,NYG,6.0
2901,2018,12,NYG,PHI,2018112506,PHI,-6.0
2902,2018,12,SF,TB,2018112507,SF,3.5
2903,2018,12,SF,TB,2018112507,TB,-3.5
2904,2018,12,ARI,LAC,2018112508,ARI,12.5
2905,2018,12,ARI,LAC,2018112508,LAC,-12.5
2906,2018,12,PIT,DEN,2018112509,DEN,3.0
2907,2018,12,PIT,DEN,2018112509,PIT,-3.0
2908,2018,12,GB,MIN,2018112510,GB,3.5
2909,2018,12,GB,MIN,2018112510,MIN,-3.5
2910,2018,12,TEN,HOU,2018112600,HOU,-6.5
2911,2018,12,TEN,HOU,2018112600,TEN,6.5
2912,2018,13,NO,DAL,2018112900,DAL,7.0
2913,2018,13,NO,DAL,2018112900,NO,-7.0
2914,2018,13,BAL,ATL,2018120200,ATL,-1.0
2915,2018,13,BAL,ATL,2018120200,BAL,1.0
2916,2018,13,DEN,CIN,2018120201,CIN,4.5
2917,2018,13,DEN,CIN,2018120201,DEN,-4.5
2918,2018,13,LA,DET,2018120202,DET,9.5
2919,2018,13,LA,DET,2018120202,LA,-9.5
2920,2018,13,ARI,GB,2018120203,ARI,13.5
2921,2018,13,ARI,GB,2018120203,GB,-13.5
2922,2018,13,CLE,HOU,2018120204,CLE,5.5
2923,2018,13,CLE,HOU,2018120204,HOU,-5.5
2924,2018,13,IND,JAX,2018120205,IND,-4.0
2925,2018,13,IND,JAX,2018120205,JAX,4.0
2926,2018,13,BUF,MIA,2018120206,BUF,4.5
2927,2018,13,BUF,MIA,2018120206,MIA,-4.5
2928,2018,13,CHI,NYG,2018120207,CHI,-5.5
2929,2018,13,CHI,NYG,2018120207,NYG,5.5
2930,2018,13,LAC,PIT,2018120208,LAC,3.5
2931,2018,13,LAC,PIT,2018120208,PIT,-3.5
2932,2018,13,CAR,TB,2018120209,CAR,-3.5
2933,2018,13,CAR,TB,2018120209,TB,3.5
2934,2018,13,KC,OAK,2018120210,KC,-14.5
2935,2018,13,KC,OAK,2018120210,OAK,14.5
2936,2018,13,NYJ,TEN,2018120211,NYJ,7.5
2937,2018,13,NYJ,TEN,2018120211,TEN,-7.5
2938,2018,13,MIN,NE,2018120212,MIN,5.0
2939,2018,13,MIN,NE,2018120212,NE,-5.0
2940,2018,13,SF,SEA,2018120213,SEA,-9.5
2941,2018,13,SF,SEA,2018120213,SF,9.5
2942,2018,13,WAS,PHI,2018120300,PHI,-6.5
2943,2018,13,WAS,PHI,2018120300,WAS,6.5
2944,2018,14,JAX,TEN,2018120600,JAX,4.5
2945,2018,14,JAX,TEN,2018120600,TEN,-4.5
2946,2018,14,NYJ,BUF,2018120900,BUF,-3.0
2947,2018,14,NYJ,BUF,2018120900,NYJ,3.0
2948,2018,14,LA,CHI,2018120901,CHI,3.0
2949,2018,14,LA,CHI,2018120901,LA,-3.0
2950,2018,14,CAR,CLE,2018120902,CAR,-2.5
2951,2018,14,CAR,CLE,2018120902,CLE,2.5
2952,2018,14,ATL,GB,2018120903,ATL,5.5
2953,2018,14,ATL,GB,2018120903,GB,-5.5
2954,2018,14,IND,HOU,2018120904,HOU,-5.0
2955,2018,14,IND,HOU,2018120904,IND,5.0
2956,2018,14,BAL,KC,2018120905,BAL,6.5
2957,2018,14,BAL,KC,2018120905,KC,-6.5
2958,2018,14,NE,MIA,2018120906,MIA,7.5
2959,2018,14,NE,MIA,2018120906,NE,-7.5
2960,2018,14,NO,TB,2018120907,NO,-8.0
2961,2018,14,NO,TB,2018120907,TB,8.0
2962,2018,14,NYG,WAS,2018120908,NYG,-3.5
2963,2018,14,NYG,WAS,2018120908,WAS,3.5
2964,2018,14,CIN,LAC,2018120909,CIN,14.0
2965,2018,14,CIN,LAC,2018120909,LAC,-14.0
2966,2018,14,DEN,SF,2018120910,DEN,-4.5
2967,2018,14,DEN,SF,2018120910,SF,4.5
2968,2018,14,DET,ARI,2018120911,ARI,2.5
2969,2018,14,DET,ARI,2018120911,DET,-2.5
2970,2018,14,PHI,DAL,2018120912,DAL,-3.5
2971,2018,14,PHI,DAL,2018120912,PHI,3.5
2972,2018,14,PIT,OAK,2018120913,OAK,10.5
2973,2018,14,PIT,OAK,2018120913,PIT,-10.5
2974,2018,14,MIN,SEA,2018121000,MIN,3.5
2975,2018,14,MIN,SEA,2018121000,SEA,-3.5
2976,2018,15,LAC,KC,2018121300,KC,-3.5
2977,2018,15,LAC,KC,2018121300,LAC,3.5
2978,2018,15,HOU,NYJ,2018121500,HOU,-6.0
2979,2018,15,HOU,NYJ,2018121500,NYJ,6.0
2980,2018,15,CLE,DEN,2018121501,CLE,3.0
2981,2018,15,CLE,DEN,2018121501,DEN,-3.0
2982,2018,15,ARI,ATL,2018121600,ARI,8.5
2983,2018,15,ARI,ATL,2018121600,ATL,-8.5
2984,2018,15,TB,BAL,2018121601,BAL,-7.5
2985,2018,15,TB,BAL,2018121601,TB,7.5
2986,2018,15,DET,BUF,2018121602,BUF,-2.5
2987,2018,15,DET,BUF,2018121602,DET,2.5
2988,2018,15,GB,CHI,2018121603,CHI,-6.0
2989,2018,15,GB,CHI,2018121603,GB,6.0
2990,2018,15,OAK,CIN,2018121604,CIN,-3.0
2991,2018,15,OAK,CIN,2018121604,OAK,3.0
2992,2018,15,DAL,IND,2018121605,DAL,3.0
2993,2018,15,DAL,IND,2018121605,IND,-3.0
2994,2018,15,WAS,JAX,2018121606,JAX,-7.0
2995,2018,15,WAS,JAX,2018121606,WAS,7.0
2996,2018,15,MIA,MIN,2018121607,MIA,7.0
2997,2018,15,MIA,MIN,2018121607,MIN,-7.0
2998,2018,15,TEN,NYG,2018121608,NYG,-2.5
2999,2018,15,TEN,NYG,2018121608,TEN,2.5
3000,2018,15,SEA,SF,2018121609,SEA,-4.5
3001,2018,15,SEA,SF,2018121609,SF,4.5
3002,2018,15,NE,PIT,2018121610,NE,-2.5
3003,2018,15,NE,PIT,2018121610,PIT,2.5
3004,2018,15,PHI,LA,2018121611,LA,-11.0
3005,2018,15,PHI,LA,2018121611,PHI,11.0
3006,2018,15,NO,CAR,2018121700,CAR,5.5
3007,2018,15,NO,CAR,2018121700,NO,-5.5
3008,2018,16,WAS,TEN,2018122200,TEN,-9.5
3009,2018,16,WAS,TEN,2018122200,WAS,9.5
3010,2018,16,BAL,LAC,2018122201,BAL,4.5
3011,2018,16,BAL,LAC,2018122201,LAC,-4.5
3012,2018,16,NYG,IND,2018122300,IND,-9.5
3013,2018,16,NYG,IND,2018122300,NYG,9.5
3014,2018,16,JAX,MIA,2018122302,JAX,4.0
3015,2018,16,JAX,MIA,2018122302,MIA,-4.0
3016,2018,16,ATL,CAR,2018122304,ATL,-3.5
3017,2018,16,ATL,CAR,2018122304,CAR,3.5
3018,2018,16,CIN,CLE,2018122305,CIN,8.5
3019,2018,16,CIN,CLE,2018122305,CLE,-8.5
3020,2018,16,TB,DAL,2018122306,DAL,-7.5
3021,2018,16,TB,DAL,2018122306,TB,7.5
3022,2018,16,MIN,DET,2018122307,DET,5.5
3023,2018,16,MIN,DET,2018122307,MIN,-5.5
3024,2018,16,BUF,NE,2018122308,BUF,13.0
3025,2018,16,BUF,NE,2018122308,NE,-13.0
3026,2018,16,GB,NYJ,2018122309,GB,-2.5
3027,2018,16,GB,NYJ,2018122309,NYJ,2.5
3028,2018,16,HOU,PHI,2018122310,HOU,2.5
3029,2018,16,HOU,PHI,2018122310,PHI,-2.5
3030,2018,16,LA,ARI,2018122311,ARI,14.0
3031,2018,16,LA,ARI,2018122311,LA,-14.0
3032,2018,16,CHI,SF,2018122312,CHI,-4.0
3033,2018,16,CHI,SF,2018122312,SF,4.0
3034,2018,16,PIT,NO,2018122313,NO,-6.0
3035,2018,16,PIT,NO,2018122313,PIT,6.0
3036,2018,16,KC,SEA,2018122314,KC,-2.5
3037,2018,16,KC,SEA,2018122314,SEA,2.5
3038,2018,16,DEN,OAK,2018122400,DEN,-2.5
3039,2018,16,DEN,OAK,2018122400,OAK,2.5
3040,2018,17,CLE,BAL,2018123000,BAL,-6.0
3041,2018,17,CLE,BAL,2018123000,CLE,6.0
3042,2018,17,MIA,BUF,2018123001,BUF,-3.5
3043,2018,17,MIA,BUF,2018123001,MIA,3.5
3044,2018,17,DET,GB,2018123002,DET,8.0
3045,2018,17,DET,GB,2018123002,GB,-8.0
3046,2018,17,JAX,HOU,2018123003,HOU,-6.5
3047,2018,17,JAX,HOU,2018123003,JAX,6.5
3048,2018,17,OAK,KC,2018123004,KC,-13.5
3049,2018,17,OAK,KC,2018123004,OAK,13.5
3050,2018,17,CHI,MIN,2018123005,CHI,4.5
3051,2018,17,CHI,MIN,2018123005,MIN,-4.5
3052,2018,17,NYJ,NE,2018123006,NE,-13.5
3053,2018,17,NYJ,NE,2018123006,NYJ,13.5
3054,2018,17,CAR,NO,2018123007,CAR,8.5
3055,2018,17,CAR,NO,2018123007,NO,-8.5
3056,2018,17,DAL,NYG,2018123008,DAL,6.5
3057,2018,17,DAL,NYG,2018123008,NYG,-6.5
3058,2018,17,CIN,PIT,2018123009,CIN,14.5
3059,2018,17,CIN,PIT,2018123009,PIT,-14.5
3060,2018,17,ATL,TB,2018123010,ATL,1.0
3061,2018,17,ATL,TB,2018123010,TB,-1.0
3062,2018,17,IND,TEN,2018123011,IND,-3.0
3063,2018,17,IND,TEN,2018123011,TEN,3.0
3064,2018,17,PHI,WAS,2018123012,PHI,-6.5
3065,2018,17,PHI,WAS,2018123012,WAS,6.5
3066,2018,17,LAC,DEN,2018123013,DEN,6.5
3067,2018,17,LAC,DEN,2018123013,LAC,-6.5
3068,2018,17,SF,LA,2018123014,LA,-10.0
3069,2018,17,SF,LA,2018123014,SF,10.0
3070,2018,17,ARI,SEA,2018123015,ARI,13.5
3071,2018,17,ARI,SEA,2018123015,SEA,-13.5
3072,2019,1,GB,CHI,2019090500,CHI,-3.0
3073,2019,1,GB,CHI,2019090500,GB,3.0
3074,2019,1,LA,CAR,2019090800,CAR,2.5
3075,2019,1,LA,CAR,2019090800,LA,-2.5
3076,2019,1,TEN,CLE,2019090801,CLE,-5.0
3077,2019,1,TEN,CLE,2019090801,TEN,5.0
3078,2019,1,KC,JAX,2019090802,JAX,3.5
3079,2019,1,KC,JAX,2019090802,KC,-3.5
3080,2019,1,BAL,MIA,2019090803,BAL,-6.5
3081,2019,1,BAL,MIA,2019090803,MIA,6.5
3082,2019,1,ATL,MIN,2019090804,ATL,4.0
3083,2019,1,ATL,MIN,2019090804,MIN,-4.0
3084,2019,1,BUF,NYJ,2019090805,BUF,3.0
3085,2019,1,BUF,NYJ,2019090805,NYJ,-3.0
3086,2019,1,WAS,PHI,2019090806,PHI,-10.0
3087,2019,1,WAS,PHI,2019090806,WAS,10.0
3088,2019,1,IND,LAC,2019090807,IND,6.5
3089,2019,1,IND,LAC,2019090807,LAC,-6.5
3090,2019,1,CIN,SEA,2019090808,CIN,9.5
3091,2019,1,CIN,SEA,2019090808,SEA,-9.5
3092,2019,1,DET,ARI,2019090809,ARI,3.0
3093,2019,1,DET,ARI,2019090809,DET,-3.0
3094,2019,1,NYG,DAL,2019090810,DAL,-7.0
3095,2019,1,NYG,DAL,2019090810,NYG,7.0
3096,2019,1,SF,TB,2019090811,SF,0.0
3097,2019,1,SF,TB,2019090811,TB,0.0
3098,2019,1,PIT,NE,2019090812,NE,-5.5
3099,2019,1,PIT,NE,2019090812,PIT,5.5
3100,2019,1,HOU,NO,2019090900,HOU,7.0
3101,2019,1,HOU,NO,2019090900,NO,-7.0
3102,2019,1,DEN,OAK,2019090901,DEN,0.0
3103,2019,1,DEN,OAK,2019090901,OAK,0.0
3104,2019,2,TB,CAR,2019091200,CAR,-6.5
3105,2019,2,TB,CAR,2019091200,TB,6.5
3106,2019,2,ARI,BAL,2019091500,ARI,13.0
3107,2019,2,ARI,BAL,2019091500,BAL,-13.0
3108,2019,2,SF,CIN,2019091501,CIN,-2.0
3109,2019,2,SF,CIN,2019091501,SF,2.0
3110,2019,2,LAC,DET,2019091502,DET,2.5
3111,2019,2,LAC,DET,2019091502,LAC,-2.5
3112,2019,2,MIN,GB,2019091503,GB,-3.0
3113,2019,2,MIN,GB,2019091503,MIN,3.0
3114,2019,2,JAX,HOU,2019091504,HOU,-9.0
3115,2019,2,JAX,HOU,2019091504,JAX,9.0
3116,2019,2,NE,MIA,2019091505,MIA,18.5
